T [K],(k/t)_xx [W/m.K.ps],(k/t)_yy [W/m.K.ps],(k/t)_zz [W/m.K.ps],(k/t)_yz [W/m.K.ps],(k/t)_xz [W/m.K.ps],(k/t)_xy [W/m.K.ps],(k/t)_iso [W/m.K.ps],(t^CRTA)_xx [ps],(t^CRTA)_yy [ps],(t^CRTA)_zz [ps],(t^CRTA)_yz [ps],(t^CRTA)_xz [ps],(t^CRTA)_xy [ps],(t^CRTA)_iso [ps],k_xx [W/m.K],k_yy [W/m.K],k_zz [W/m.K],k_yz [W/m.K],k_xz [W/m.K],k_xy [W/m.K],k_iso [W/m.K]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.01603408388196778,0.01219336843279122,0.019488904156246413,-3.796856890232991e-20,0.0,0.0,0.015905452157001804,7327.426918786651,6870.187202888627,7204.066768801918,6189.413455359647,0.0,0.0,7160.2002684733425,117.48857785481388,83.7707237670684,140.3993667923804,-2.3500317124483064e-16,0.0,0.0,113.88622280475424
20.0,0.06384527989026939,0.03929876002277848,0.08597495443946344,-1.4335488363021286e-19,0.0,0.0,0.06303966478417045,528.7702321494259,506.32153143817476,553.422525504464,531.6622419129452,0.0,0.0,535.3125347890372,33.75948346922282,19.89780835835452,47.580476416019096,-7.621637882000833e-17,0.0,0.0,33.74592274786548
30.0,0.11932557457942852,0.06477952213762701,0.15749877401726922,-2.0976396137125572e-19,0.0,0.0,0.11386795691144158,152.87978220289352,161.51856707039886,169.23087887584245,179.8647467792478,0.0,0.0,162.0567684842702,18.24246785293816,10.463095591174698,26.653655948810172,-3.772914179545283e-17,0.0,0.0,18.453073130974342
40.0,0.17445740357271547,0.08874184865999975,0.2224955000192702,-2.5013428607866704e-19,0.0,0.0,0.16189825075066183,70.91988254443892,78.86636968715318,80.7796891560269,96.24507546881601,0.0,0.0,76.88854608896892,12.37249857038476,6.99874744314094,17.973117330171426,-2.4074193240979722e-17,0.0,0.0,12.448121114565708
50.0,0.22271395849893097,0.11061190134885218,0.2771007873218652,-2.75817671915961e-19,0.0,0.0,0.20347554905654947,42.54110168079665,48.142826748166684,48.9891515256174,63.38205866440894,0.0,0.0,46.483225047106735,9.474497154235749,5.325169602923096,13.574932457978738,-1.7481891862058137e-17,0.0,0.0,9.458199738379195
60.0,0.26178957480431614,0.12929304106687856,0.3206102271702595,-2.928123843914529e-19,0.0,0.0,0.23723094768048475,29.700539152927494,33.75869658780427,34.27634281939125,46.78906211266934,0.0,0.0,32.49913546923023,7.775291516303832,4.364764544291272,10.989346057890723,-1.37004168406505e-17,0.0,0.0,7.709800706161943
70.0,0.2923571838099254,0.14455849571658375,0.35443764919638243,-3.044511589499294e-19,0.0,0.0,0.26378444290763053,22.737688011752265,25.853261490567316,26.205682526591357,37.033466060365065,0.0,0.0,24.86009070811552,6.647526433464595,3.737308590443895,9.288280510311756,-1.1274881662011021e-17,0.0,0.0,6.557705178073415
80.0,0.3160359688325817,0.15677803147068523,0.3805842664897451,-3.1267544206571876e-19,0.0,0.0,0.284466088931004,18.453788972665787,20.968231328789702,21.216938744254623,30.680044347096633,0.0,0.0,20.147981131380046,5.832061076608445,3.2873580311496,8.074833069139999,-9.592896428824295e-18,0.0,0.0,5.731417392299348
90.0,0.33442711445118717,0.16650343173762983,0.4008803083275438,-3.1865461780747046e-19,0.0,0.0,0.3006036181721203,15.57055652973663,17.677998422191756,17.85650297811448,26.23054030122775,0.0,0.0,16.97582595844298,5.207216290638912,2.9434474035473324,7.158320419518238,-8.35848279457118e-18,0.0,0.0,5.102994704568161
100.0,0.3488333393492457,0.17426272657988381,0.4167798044718164,-3.2311381727469497e-19,0.0,0.0,0.3132919568003153,13.499295995917235,15.315709206676992,15.445172501351887,22.943066127423844,0.0,0.0,14.698959891621964,4.709004501119711,2.6689572458601623,6.437235975146915,-7.41322167641767e-18,0.0,0.0,4.605065907375596
110.0,0.36024243479721196,0.18049456370458877,0.4293755810617428,-3.265155251759116e-19,0.0,0.0,0.3233708598545145,11.937423133550285,13.5360776436126,13.630590280036428,20.41351730239046,0.0,0.0,12.984263569453212,4.300366374834718,2.4431884285552945,5.852642621705185,-6.665330322677579e-18,0.0,0.0,4.198732475031733
120.0,0.36938428518405786,0.18554274240229565,0.4394723690625152,-3.291628751903494e-19,0.0,0.0,0.33146646554962284,10.715357573997387,12.14499365816513,12.214183160075125,18.404765283476504,0.0,0.0,11.644512432631231,3.9580846979626054,2.253415429794447,5.367796009521693,-6.058165457912652e-18,0.0,0.0,3.859765379092915
130.0,0.3767948370146124,0.18967029407810906,0.44766036306473245,-3.3125977123184587e-19,0.0,0.0,0.33804183138581795,9.731251284187149,11.025771144165814,11.076339448778764,16.769110687346124,0.0,0.0,10.567118860272023,3.6666852415735347,2.091261255351859,4.95843813906852,-5.554931770051779e-18,0.0,0.0,3.572128211997972
140.0,0.38286884770085394,0.19307686941278887,0.45437417946356273,-3.3294672054580337e-19,0.0,0.0,0.34343996552573514,8.92040641293528,10.104299572428985,10.14098974416901,15.409967049407243,0.0,0.0,9.6805430822865,3.415345724343839,1.9509065290535699,4.607803893955199,-5.130697992819032e-18,0.0,0.0,3.3246853824508698
150.0,0.38789931599109007,0.1959140708088105,0.4599364697122523,-3.3432271794483726e-19,0.0,0.0,0.34791661883738434,8.239787353308289,9.331315947567989,9.357536996547214,14.261573555741702,0.0,0.0,8.937214644624618,3.19620787826032,1.8281360932912174,4.3038725313937185,-4.767968033325783e-18,0.0,0.0,3.1094055009817523
160.0,0.39210585711721935,0.19829756718130495,0.4645891716667329,-3.3545893882978446e-19,0.0,0.0,0.35166419865508575,7.659651234919582,8.672803841748472,8.691041789096948,13.277616695333808,0.0,0.0,8.304280005726724,3.0033941126871104,1.7197959024593974,4.037763905717512,-4.454095206805309e-18,0.0,0.0,2.9203179736213394
170.0,0.3956548503264626,0.20031623676357818,0.4685156617278987,-3.3640750981871783e-19,0.0,0.0,0.35482891627264646,7.158770686870265,8.104508733168204,8.11660125841875,12.424530015127148,0.0,0.0,7.758313434733954,2.8324023446351227,1.623464690245809,3.8027548095695565,-4.179705203056841e-18,0.0,0.0,2.7528739481501625
180.0,0.3986737203828571,0.2020389334312958,0.4718564492399907,-3.372072525267582e-19,0.0,0.0,0.3575230343513812,6.721576893099844,7.608657886463507,7.615980587809229,11.677380675926994,0.0,0.0,7.282151542907482,2.6797160668115607,1.5372451242247043,3.59364955764436,-3.9376974544384e-18,0.0,0.0,2.6035369162268753
190.0,0.40126110465592707,0.20351946085632122,0.47472035003031415,-3.3788752411099805e-19,0.0,0.0,0.3598336385141875,6.336381201613076,7.171919390767433,7.17551396336624,11.017251490410612,0.0,0.0,6.862922376316244,2.5425433204803136,1.4596251677139835,3.406362500336628,-3.7225918286030446e-18,0.0,0.0,2.469510329510308
200.0,0.4034941451583228,0.2048002296688061,0.4771925029114284,-3.3847083537897554e-19,0.0,0.0,0.3618289592461858,5.994229016241331,6.784087697925233,6.784751403724358,10.429521625881238,0.0,0.0,6.490775411374378,2.4186363127915103,1.3893827186284096,3.2376325039750538,-3.530088897315114e-18,0.0,0.0,2.3485505117983245
210.0,0.4054337659607334,0.20591495687423222,0.47934017402291035,-3.3897466784102866e-19,0.0,0.0,0.36356296561929197,5.688138459645067,6.437211127367158,6.435560103731893,9.902705951982165,0.0,0.0,6.158038252786094,2.3061633969999846,1.3255180516821363,3.0848225000577445,-3.3567664608005316e-18,0.0,0.0,2.2388346495799554
220.0,0.40712853000027427,0.20689067039165954,0.48121700083505115,-3.394127558919228e-19,0.0,0.0,0.3650787337423283,5.412580996056454,6.1249971432761905,6.121511785459996,9.4276522108515,0.0,0.0,5.858641674132309,2.203616144431885,1.2672047651194107,2.945775541975478,-3.1998654184756868e-18,0.0,0.0,2.138865483842258
230.0,0.4086174859426158,0.20774920831383342,0.4828661263914567,-3.397960055491788e-19,0.0,0.0,0.3664109402159687,5.1631186850977295,5.842397322765557,5.8374552180151715,8.996973550978213,0.0,0.0,5.587718333113133,2.1097405767279787,1.2137534184594043,2.8187093891065826,-3.0571356746540075e-18,0.0,0.0,2.0474011280979885
240.0,0.4099322904803991,0.20850834898307655,0.4843225369857135,-3.4013316217489613e-19,0.0,0.0,0.36758772548306295,4.936145477515435,5.5853115945584735,5.579211700336013,8.604639593697657,0.0,0.0,5.34131680469501,2.0234854217423655,1.164584099137422,2.7021379650871142,-2.926723274379698e-18,0.0,0.0,1.9634024953223006
250.0,0.41109880584673725,0.20918266961556597,0.48561482260915767,-3.4043130218124105e-19,0.0,0.0,0.36863209935715363,4.728699231139024,5.350373487409699,5.343354075293281,8.245676581191617,0.0,0.0,5.116193957737801,1.9439626071296374,1.1192054095367066,2.5948119414114665,-2.807086415900426e-18,0.0,0.0,1.88599331935927
260.0,0.41213831358326347,0.20978420390810062,0.48676651509151536,-3.406961995569884e-19,0.0,0.0,0.3695630108609598,4.538322802204548,5.134791551891389,5.127043660846953,7.915944036471652,0.0,0.0,4.909661663177169,1.8704167061970531,1.0771981579475756,2.4956731755125166,-2.696932049131698e-18,0.0,0.0,1.8144293465523817
270.0,0.41306844503360596,0.21032294966125742,0.48779711435087036,-3.4093260219225645e-19,0.0,0.0,0.3703961696819113,4.362959833412035,4.936230468441038,4.927908087849687,7.6119660328248235,0.0,0.0,4.719471888712118,1.8022010341315902,1.0382025523302896,2.4038193450393925,-2.595167387370034e-18,0.0,0.0,1.7480743105004242
280.0,0.413903900794817,0.21080726363459507,0.48872288217637005,-3.411444424045276e-19,0.0,0.0,0.3711446822019274,4.200875491170908,4.752720672692482,4.743948519128093,7.330802062060255,0.0,0.0,4.543729375768477,1.738758752548982,1.001908039829874,2.318476193164604,-2.500862381839507e-18,0.0,0.0,1.6863809951811533
290.0,0.4146570115360562,0.21124417096375567,0.4895574611990593,-3.413349989153432e-19,0.0,0.0,0.37181954789962374,4.050595420928819,4.582588790802449,4.573468296957881,7.069947034917294,0.0,0.0,4.3808244421270714,1.679607792183978,0.9680451699808629,2.2389755283330857,-2.4132203634950282e-18,0.0,0.0,1.628876163499309
300.0,0.41533817855506855,0.21163960935645063,0.49031236128222155,-3.415070226204069e-19,0.0,0.0,0.3724300497312469,3.9108581935481275,4.42440347584107,4.415017438828181,6.8272529991256,0.0,0.0,4.229380676900965,1.6243287186954452,0.9363790232623264,2.1647376255340314,-2.331554844407627e-18,0.0,0.0,1.575148455830601
310.0,0.41595622241227187,0.21199862313345286,0.49099734453656046,-3.416628350866138e-19,0.0,0.0,0.37298406336076173,3.7805778715226905,4.2769327902091145,4.267349005857018,6.600867245876183,0.0,0.0,4.088213798020077,1.5725548899740056,0.906703862758649,2.095257030086527,-2.255271017256425e-18,0.0,0.0,1.5248385942730607
320.0,0.41651866075209254,0.21232551842496253,0.49162073221404756,-3.4180440631185466e-19,0.0,0.0,0.3734883037970342,3.658814256490464,4.139110347262117,4.1293844711877,6.389182922668004,0.0,0.0,3.9562989760827265,1.5239644140540713,0.8788387503005558,2.0300910173186146,-2.1838508757003774e-18,0.0,0.0,1.4776313938910806
330.0,0.41703193116459686,0.21262398807477276,0.4921896509505971,-3.4193341657781214e-19,0.0,0.0,0.3739485233966556,3.544749030976301,4.010008171019075,4.000185985527183,6.190799289521749,0.0,0.0,3.8327446500879634,1.4782735338818802,0.8526239295345013,1.9688501439540942,-2.1168411524136636e-18,0.0,0.0,1.4332492024568253
340.0,0.4175015710866339,0.21289721276501822,0.4927102315855779,-3.4205130599951784e-19,0.0,0.0,0.37436967181241,3.437666468851533,3.8888147608187746,3.878933981906889,6.004489482766457,0.0,0.0,3.7167713715311614,1.435231151617356,0.8279178235377781,1.9111904605305112,-2.053843469440636e-18,0.0,0.0,1.3914464785618819
350.0,0.41793236389328386,0.2131479433551594,0.49318777064948893,-3.421593144845721e-19,0.0,0.0,0.37475602596597746,3.3369377203046677,3.774817226564132,3.7649089525212043,5.829174176066835,0.0,0.0,3.6076945799005697,1.3946142696115955,0.8045945283837715,1.8568070529922354,-1.9945062400941986e-18,0.0,0.0,1.3520052836625343
360.0,0.41832845820859504,0.21337856828954502,0.4936268622736593,-3.422585141615877e-19,0.0,0.0,0.3751112962572664,3.2420079178436216,3.667386635262325,3.6574765141468917,5.663899912461657,0.0,0.0,3.504910478783085,1.3562241737715797,0.7825417095964867,1.805428655517931,-1.938517968399074e-18,0.0,0.0,1.3147315129619992
370.0,0.41869346587208195,0.2135911690676038,0.4940315065208588,-3.4234983585395275e-19,0.0,0.0,0.37543871382018157,3.152385526750268,3.565965911601595,3.556075086870498,5.507821165002759,0.0,0.0,3.4078843772626977,1.3198832219600587,0.7616588279142082,1.7568131324679261,-1.8856016717516216e-18,0.0,0.0,1.2794517274473978
380.0,0.41903054279355323,0.2137875661168355,0.49440519880850897,-3.424340908141347e-19,0.0,0.0,0.3757411025729659,3.067633494784195,3.4700597852737305,3.460205665324064,5.360185395427385,0.0,0.0,3.316141006374341,1.2854321284111057,0.7418556357735797,1.710743669882873,-1.8355102124783795e-18,0.0,0.0,1.2460104780225196
390.0,0.4193424560123628,0.21396935690856586,0.49475100408556844,-3.425119886622506e-19,0.0,0.0,0.3760209390021657,2.9873618544665277,3.379226390178511,3.3694232773613946,5.220320539918181,0.0,0.0,3.229256429119095,1.2527276570496404,0.7230508975549504,1.6670255496638366,-1.7880223695817702e-18,0.0,0.0,1.2142680347561425
400.0,0.41963163957484795,0.21413794777142164,0.4950716186494325,-3.4258415226672004e-19,0.0,0.0,0.3762804019985674,2.911221505862119,3.293070205714099,3.2833298126178687,5.08762447234838,0.0,0.0,3.1468512448113986,1.221640653670479,0.7051712957188304,1.6254834048926663,-1.7429395169108884e-18,0.0,0.0,1.1840984514273252
410.0,0.4199002413020458,0.2142945805593545,0.4953694218915477,-3.4265113014760884e-19,0.0,0.0,0.376521414584316,2.838898964730195,3.211236095285378,3.2015679701439144,4.961556088424972,0.0,0.0,3.068584851304273,1.192054360322337,0.6881504921162394,1.5859588745166868,-1.7000828009895662e-18,0.0,0.0,1.1553879089850876
420.0,0.42015016209945744,0.2144403550988619,0.4956465197965326,-3.427134068622955e-19,0.0,0.0,0.376745678998284,2.77011190475488,3.133404247124745,3.123816125629185,4.841627726005978,0.0,0.0,2.9941505769341723,1.1638629658163997,0.6719283194217124,1.5483085911523937,-1.6592907327384573e-18,0.0,0.0,1.1280332921301686
430.0,0.4203830891325321,0.21457624815822215,0.4959047816574298,-3.4277141173951174e-19,0.0,0.0,0.3769547063160613,2.704605356575887,3.0592858612633527,3.049783958507835,4.727398692799022,0.0,0.0,2.9232715314692754,1.1369703546817649,0.6564500821533856,1.51240244804616,-1.6204171237862427e-18,0.0,0.0,1.1019409616271034
440.0,0.42060052393400627,0.21470312953838958,0.4961458711853312,-3.4282552625482993e-19,0.0,0.0,0.3771498415525757,2.6421484529123984,2.988619456752818,2.9792087102799325,4.618469716487013,0.0,0.0,2.8556970545837856,1.1112890236063788,0.6416659503641519,1.4781221010047643,-1.5833293110466554e-18,0.0,0.0,1.0770256916584318
450.0,0.4208038063059664,0.21482177577189154,0.4963712729671604,-3.4287609028354647e-19,0.0,0.0,0.3773322850150061,2.58253162997821,2.921167697037458,2.9118519697822354,4.5144781669133085,0.0,0.0,2.791199663370569,1.0867391398003825,0.6275304320050736,1.4453596689327417,-1.547906623541667e-18,0.0,0.0,1.0532097469127326
460.0,0.42099413471825947,0.2149328818259472,0.4965823150472604,-3.4292340742182206e-19,0.0,0.0,0.377503110530489,2.525564211938818,2.8567146502163583,2.8474969004408544,4.415093927417881,0.0,0.0,2.729572418597897,1.0632477200805857,0.6140019123254047,1.4140166029108179,-1.5140390536775344e-18,0.0,0.0,1.0304220784389362
470.0,0.4211725837763006,0.21503707113400133,0.4967801882664037,-3.4296774953126387e-19,0.0,0.0,0.37766328105890185,2.4710723183480345,2.795063415939176,2.7859458398984653,4.320015814346446,0.0,0.0,2.670626643902704,1.040747913016735,0.6010422505973573,1.3840026988447638,-1.4816261017858709e-18,0.0,0.0,1.0085976208196188
480.0,0.42134011922833436,0.2151349042220428,0.49696596287802336,-3.4300936063366355e-19,0.0,0.0,0.3778136621094669,2.4188970450684337,2.73603406269948,2.7270182147053124,4.228968461367901,0.0,0.0,2.614189943715103,1.0191783693701995,0.5886164260270992,1.355235232856934,-1.4505757680737315e-18,0.0,0.0,0.9876766760847442
490.0,0.4214976108992957,0.2152268861494367,0.49714060286985184,-3.430484602598569e-19,0.0,0.0,0.37795503330619473,2.3688928776939706,2.6794618289721868,2.6705487226617772,4.14169959945812,0.0,0.0,2.56010447505276,0.9984826884243663,0.5766922260059583,1.3276382019773887,-1.4208036704529741e-18,0.0,0.0,0.9676043721359043
